Method,numP,Width,Height,Ratio,Sample Index,Time (s),Status
SSI,314,50,50,0.15,57,0.0332,Completed
SSI,314,50,50,0.15,58,0.0283,Completed
SSI,314,50,50,0.15,59,0.0258,Completed
SSI,314,50,50,0.15,60,0.0418,Completed
SSI,314,50,50,0.15,61,0.0465,Completed
SSI,314,50,50,0.15,62,0.0291,Completed
SSI,314,50,50,0.15,63,0.0332,Completed
SSI,314,50,50,0.15,64,0.0310,Completed
SSI,314,50,50,0.15,65,0.0422,Completed
SSI,314,50,50,0.15,66,0.0376,Completed
SSI,314,50,50,0.15,67,0.0452,Completed
SSI,314,50,50,0.15,68,0.0266,Completed
SSI,314,50,50,0.15,69,0.0368,Completed
SSI,314,50,50,0.15,70,0.0259,Completed
SSI,314,50,50,0.15,71,0.0297,Completed
SSI,314,50,50,0.15,72,0.0298,Completed
SSI,314,50,50,0.15,73,0.0259,Completed
SSI,314,50,50,0.15,74,0.0248,Completed
SSI,314,50,50,0.15,75,0.0306,Completed
SSI,314,50,50,0.15,76,0.0328,Completed
SSI,314,50,50,0.15,77,0.0284,Completed
SSI,314,50,50,0.15,78,0.0300,Completed
SSI,314,50,50,0.15,79,0.0318,Completed
SSI,314,50,50,0.15,80,0.0315,Completed
SSI,314,50,50,0.15,81,0.0421,Completed
SSI,314,50,50,0.15,82,0.0477,Completed
SSI,314,50,50,0.15,83,0.0301,Completed
SSI,314,50,50,0.15,84,0.0261,Completed
SSI,314,50,50,0.15,85,0.0236,Completed
SSI,314,50,50,0.15,86,0.0356,Completed
SSI,314,50,50,0.15,87,0.0328,Completed
SSI,314,50,50,0.15,88,0.0399,Completed
SSI,314,50,50,0.15,89,0.0304,Completed
SSI,314,50,50,0.15,90,0.0308,Completed
SSI,314,50,50,0.15,91,0.0481,Completed
SSI,314,50,50,0.15,92,0.0335,Completed
SSI,314,50,50,0.15,93,0.0318,Completed
SSI,314,50,50,0.15,94,0.0400,Completed
SSI,314,50,50,0.15,95,0.0407,Completed
SSI,314,50,50,0.15,96,0.0421,Completed
SSI,314,50,50,0.15,97,0.0434,Completed
SSI,314,50,50,0.15,98,0.0282,Completed
SSI,314,50,50,0.15,99,0.0287,Completed
SSI,314,50,50,0.16,0,0.0316,Completed
SSI,314,50,50,0.16,1,0.0343,Completed
SSI,314,50,50,0.16,2,0.0280,Completed
SSI,314,50,50,0.16,3,0.0302,Completed
SSI,314,50,50,0.16,4,0.0438,Completed
SSI,314,50,50,0.16,5,0.0327,Completed
SSI,314,50,50,0.16,6,0.0369,Completed
SSI,314,50,50,0.16,7,0.0329,Completed
SSI,314,50,50,0.16,8,0.0312,Completed
SSI,314,50,50,0.16,9,0.0386,Completed
SSI,314,50,50,0.16,10,0.0344,Completed
SSI,314,50,50,0.16,11,0.0305,Completed
SSI,314,50,50,0.16,12,0.0324,Completed
SSI,314,50,50,0.16,13,0.0312,Completed
SSI,314,50,50,0.16,14,0.0328,Completed
SSI,314,50,50,0.16,15,0.0484,Completed
SSI,314,50,50,0.16,16,0.0548,Completed
SSI,314,50,50,0.16,17,0.0387,Completed
SSI,314,50,50,0.16,18,0.0338,Completed
SSI,314,50,50,0.16,19,0.0316,Completed
SSI,314,50,50,0.16,20,0.0354,Completed
SSI,314,50,50,0.16,21,0.0326,Completed
SSI,314,50,50,0.16,22,0.0312,Completed
SSI,314,50,50,0.16,23,0.0343,Completed
SSI,314,50,50,0.16,24,0.0421,Completed
SSI,314,50,50,0.16,25,0.0316,Completed
SSI,314,50,50,0.16,26,0.0554,Completed
SSI,314,50,50,0.16,27,0.0401,Completed
SSI,314,50,50,0.16,28,0.0369,Completed
SSI,314,50,50,0.16,29,0.0380,Completed
SSI,314,50,50,0.16,30,0.0362,Completed
SSI,314,50,50,0.16,31,0.0311,Completed
SSI,314,50,50,0.16,32,0.0331,Completed
SSI,314,50,50,0.16,33,0.0381,Completed
SSI,314,50,50,0.16,34,0.0315,Completed
SSI,314,50,50,0.16,35,0.0275,Completed
SSI,314,50,50,0.16,36,0.0321,Completed
SSI,314,50,50,0.16,37,0.0333,Completed
SSI,314,50,50,0.16,38,0.0306,Completed
SSI,314,50,50,0.16,39,0.0353,Completed
SSI,314,50,50,0.16,40,0.0301,Completed
SSI,314,50,50,0.16,41,0.0356,Completed
SSI,314,50,50,0.16,42,0.0270,Completed
SSI,314,50,50,0.16,43,0.0310,Completed
SSI,314,50,50,0.16,44,0.0258,Completed
SSI,314,50,50,0.16,45,0.0286,Completed
SSI,314,50,50,0.16,46,0.0316,Completed
SSI,314,50,50,0.16,47,0.0337,Completed
SSI,314,50,50,0.16,48,0.0325,Completed
SSI,314,50,50,0.16,49,0.0385,Completed
SSI,314,50,50,0.16,50,0.0464,Completed
SSI,314,50,50,0.16,51,0.0422,Completed
SSI,314,50,50,0.16,52,0.0322,Completed
SSI,314,50,50,0.16,53,0.0341,Completed
SSI,314,50,50,0.16,54,0.0337,Completed
SSI,314,50,50,0.16,55,0.0351,Completed
SSI,314,50,50,0.16,56,0.0372,Completed
SSI,314,50,50,0.16,57,0.0327,Completed
SSI,314,50,50,0.16,58,0.0325,Completed
SSI,314,50,50,0.16,59,0.0385,Completed
SSI,314,50,50,0.16,60,0.0315,Completed
SSI,314,50,50,0.16,61,0.0309,Completed
SSI,314,50,50,0.16,62,0.0402,Completed
SSI,314,50,50,0.16,63,0.0307,Completed
SSI,314,50,50,0.16,64,0.0360,Completed
SSI,314,50,50,0.16,65,0.0355,Completed
SSI,314,50,50,0.16,66,0.0312,Completed
SSI,314,50,50,0.16,67,0.0309,Completed
SSI,314,50,50,0.16,68,0.0334,Completed
SSI,314,50,50,0.16,69,0.0383,Completed
SSI,314,50,50,0.16,70,0.0311,Completed
SSI,314,50,50,0.16,71,0.0288,Completed
SSI,314,50,50,0.16,72,0.0314,Completed
SSI,314,50,50,0.16,73,0.0300,Completed
SSI,314,50,50,0.16,74,0.0279,Completed
SSI,314,50,50,0.16,75,0.0313,Completed
SSI,314,50,50,0.16,76,0.0445,Completed
SSI,314,50,50,0.16,77,0.0309,Completed
SSI,314,50,50,0.16,78,0.0301,Completed
SSI,314,50,50,0.16,79,0.0303,Completed
SSI,314,50,50,0.16,80,0.0330,Completed
SSI,314,50,50,0.16,81,0.0327,Completed
SSI,314,50,50,0.16,82,0.0355,Completed
SSI,314,50,50,0.16,83,0.0417,Completed
SSI,314,50,50,0.16,84,0.0304,Completed
SSI,314,50,50,0.16,85,0.0284,Completed
SSI,314,50,50,0.16,86,0.0279,Completed
SSI,314,50,50,0.16,87,0.0297,Completed
SSI,314,50,50,0.16,88,0.0337,Completed
SSI,314,50,50,0.16,89,0.0325,Completed
SSI,314,50,50,0.16,90,0.0365,Completed
SSI,314,50,50,0.16,91,0.0299,Completed
SSI,314,50,50,0.16,92,0.0306,Completed
SSI,314,50,50,0.16,93,0.0312,Completed
SSI,314,50,50,0.16,94,0.0212,Completed
SSI,314,50,50,0.16,95,0.0311,Completed
SSI,314,50,50,0.16,96,0.0337,Completed
SSI,314,50,50,0.16,97,0.0399,Completed
SSI,314,50,50,0.16,98,0.0292,Completed
SSI,314,50,50,0.16,99,0.0320,Completed
SSI,314,50,50,0.17,0,0.0357,Completed
SSI,314,50,50,0.17,1,0.0401,Completed
SSI,314,50,50,0.17,2,0.0258,Completed
SSI,314,50,50,0.17,3,0.0286,Completed
SSI,314,50,50,0.17,4,0.0345,Completed
SSI,314,50,50,0.17,5,0.0312,Completed
SSI,314,50,50,0.17,6,0.0302,Completed
SSI,314,50,50,0.17,7,0.0319,Completed
SSI,314,50,50,0.17,8,0.0335,Completed
SSI,314,50,50,0.17,9,0.0284,Completed
SSI,314,50,50,0.17,10,0.0306,Completed
SSI,314,50,50,0.17,11,0.0385,Completed
SSI,314,50,50,0.17,12,0.0234,Completed
SSI,314,50,50,0.17,13,0.0235,Completed
SSI,314,50,50,0.17,14,0.0300,Completed
SSI,314,50,50,0.17,15,0.0337,Completed
SSI,314,50,50,0.17,16,0.0337,Completed
SSI,314,50,50,0.17,17,0.0310,Completed
SSI,314,50,50,0.17,18,0.0303,Completed
SSI,314,50,50,0.17,19,0.0353,Completed
SSI,314,50,50,0.17,20,0.0314,Completed
SSI,314,50,50,0.17,21,0.0341,Completed
SSI,314,50,50,0.17,22,0.0417,Completed
SSI,314,50,50,0.17,23,0.0316,Completed
SSI,314,50,50,0.17,24,0.0297,Completed
SSI,314,50,50,0.17,25,0.0388,Completed
SSI,314,50,50,0.17,26,0.0425,Completed
SSI,314,50,50,0.17,27,0.0356,Completed
SSI,314,50,50,0.17,28,0.0395,Completed
SSI,314,50,50,0.17,29,0.0304,Completed
SSI,314,50,50,0.17,30,0.0401,Completed
SSI,314,50,50,0.17,31,0.0626,Completed
SSI,314,50,50,0.17,32,0.0413,Completed
SSI,314,50,50,0.17,33,0.0416,Completed
SSI,314,50,50,0.17,34,0.0386,Completed
SSI,314,50,50,0.17,35,0.0368,Completed
SSI,314,50,50,0.17,36,0.0290,Completed
SSI,314,50,50,0.17,37,0.0338,Completed
SSI,314,50,50,0.17,38,0.0361,Completed
SSI,314,50,50,0.17,39,0.0279,Completed
SSI,314,50,50,0.17,40,0.0446,Completed
SSI,314,50,50,0.17,41,0.0329,Completed
SSI,314,50,50,0.17,42,0.0398,Completed
SSI,314,50,50,0.17,43,0.0425,Completed
SSI,314,50,50,0.17,44,0.0376,Completed
SSI,314,50,50,0.17,45,0.0430,Completed
SSI,314,50,50,0.17,46,0.0468,Completed
SSI,314,50,50,0.17,47,0.0411,Completed
SSI,314,50,50,0.17,48,0.0379,Completed
SSI,314,50,50,0.17,49,0.0435,Completed
SSI,314,50,50,0.17,50,0.0401,Completed
SSI,314,50,50,0.17,51,0.0416,Completed
SSI,314,50,50,0.17,52,0.0457,Completed
SSI,314,50,50,0.17,53,0.0348,Completed
SSI,314,50,50,0.17,54,0.0333,Completed
SSI,314,50,50,0.17,55,0.0357,Completed
SSI,314,50,50,0.17,56,0.0359,Completed
SSI,314,50,50,0.17,57,0.0307,Completed
SSI,314,50,50,0.17,58,0.0334,Completed
SSI,314,50,50,0.17,59,0.0375,Completed
SSI,314,50,50,0.17,60,0.0324,Completed
SSI,314,50,50,0.17,61,0.0338,Completed
SSI,314,50,50,0.17,62,0.0328,Completed
SSI,314,50,50,0.17,63,0.0310,Completed
SSI,314,50,50,0.17,64,0.0448,Completed
SSI,314,50,50,0.17,65,0.0299,Completed
SSI,314,50,50,0.17,66,0.0335,Completed
SSI,314,50,50,0.17,67,0.0334,Completed
SSI,314,50,50,0.17,68,0.0325,Completed
SSI,314,50,50,0.17,69,0.0324,Completed
SSI,314,50,50,0.17,70,0.0319,Completed
SSI,314,50,50,0.17,71,0.0376,Completed
SSI,314,50,50,0.17,72,0.0314,Completed
SSI,314,50,50,0.17,73,0.0303,Completed
SSI,314,50,50,0.17,74,0.0356,Completed
SSI,314,50,50,0.17,75,0.0295,Completed
SSI,314,50,50,0.17,76,0.0288,Completed
SSI,314,50,50,0.17,77,0.0318,Completed
SSI,314,50,50,0.17,78,0.0387,Completed
SSI,314,50,50,0.17,79,0.0293,Completed
SSI,314,50,50,0.17,80,0.0415,Completed
SSI,314,50,50,0.17,81,0.0502,Completed
SSI,314,50,50,0.17,82,0.0365,Completed
SSI,314,50,50,0.17,83,0.0520,Completed
SSI,314,50,50,0.17,84,0.0398,Completed
SSI,314,50,50,0.17,85,0.0490,Completed
SSI,314,50,50,0.17,86,0.0409,Completed
SSI,314,50,50,0.17,87,0.0330,Completed
SSI,314,50,50,0.17,88,0.0316,Completed
SSI,314,50,50,0.17,89,0.0291,Completed
SSI,314,50,50,0.17,90,0.0328,Completed
SSI,314,50,50,0.17,91,0.0341,Completed
SSI,314,50,50,0.17,92,0.0384,Completed
SSI,314,50,50,0.17,93,0.0346,Completed
SSI,314,50,50,0.17,94,0.0318,Completed
SSI,314,50,50,0.17,95,0.0330,Completed
SSI,314,50,50,0.17,96,0.0349,Completed
SSI,314,50,50,0.17,97,0.0334,Completed
SSI,314,50,50,0.17,98,0.0313,Completed
SSI,314,50,50,0.17,99,0.0291,Completed
SSI,314,50,50,0.18,0,0.0374,Completed
SSI,314,50,50,0.18,1,0.0343,Completed
SSI,314,50,50,0.18,2,0.0297,Completed
SSI,314,50,50,0.18,3,0.0335,Completed
SSI,314,50,50,0.18,4,0.0327,Completed
SSI,314,50,50,0.18,5,0.0419,Completed
SSI,314,50,50,0.18,6,0.0363,Completed
SSI,314,50,50,0.18,7,0.0389,Completed
SSI,314,50,50,0.18,8,0.0368,Completed
SSI,314,50,50,0.18,9,0.0366,Completed
SSI,314,50,50,0.18,10,0.0325,Completed
SSI,314,50,50,0.18,11,0.0344,Completed
SSI,314,50,50,0.18,12,0.0409,Completed
SSI,314,50,50,0.18,13,0.0350,Completed
SSI,314,50,50,0.18,14,0.0320,Completed
SSI,314,50,50,0.18,15,0.0311,Completed
SSI,314,50,50,0.18,16,0.0294,Completed
SSI,314,50,50,0.18,17,0.0326,Completed
SSI,314,50,50,0.18,18,0.0306,Completed
SSI,314,50,50,0.18,19,0.0345,Completed
SSI,314,50,50,0.18,20,0.0329,Completed
SSI,314,50,50,0.18,21,0.0304,Completed
SSI,314,50,50,0.18,22,0.0300,Completed
SSI,314,50,50,0.18,23,0.0302,Completed
SSI,314,50,50,0.18,24,0.0348,Completed
SSI,314,50,50,0.18,25,0.0305,Completed
SSI,314,50,50,0.18,26,0.0363,Completed
SSI,314,50,50,0.18,27,0.0319,Completed
SSI,314,50,50,0.18,28,0.0303,Completed
SSI,314,50,50,0.18,29,0.0359,Completed
SSI,314,50,50,0.18,30,0.0314,Completed
SSI,314,50,50,0.18,31,0.0431,Completed
SSI,314,50,50,0.18,32,0.0324,Completed
SSI,314,50,50,0.18,33,0.0393,Completed
SSI,314,50,50,0.18,34,0.0285,Completed
SSI,314,50,50,0.18,35,0.0297,Completed
SSI,314,50,50,0.18,36,0.0292,Completed
SSI,314,50,50,0.18,37,0.0293,Completed
SSI,314,50,50,0.18,38,0.0349,Completed
SSI,314,50,50,0.18,39,0.0325,Completed
SSI,314,50,50,0.18,40,0.0319,Completed
SSI,314,50,50,0.18,41,0.0369,Completed
SSI,314,50,50,0.18,42,0.0305,Completed
SSI,314,50,50,0.18,43,0.0325,Completed
SSI,314,50,50,0.18,44,0.0334,Completed
SSI,314,50,50,0.18,45,0.0315,Completed
SSI,314,50,50,0.18,46,0.0336,Completed
SSI,314,50,50,0.18,47,0.0292,Completed
SSI,314,50,50,0.18,48,0.0360,Completed
SSI,314,50,50,0.18,49,0.0302,Completed
SSI,314,50,50,0.18,50,0.0326,Completed
SSI,314,50,50,0.18,51,0.0396,Completed
SSI,314,50,50,0.18,52,0.0325,Completed
SSI,314,50,50,0.18,53,0.0317,Completed
SSI,314,50,50,0.18,54,0.0371,Completed
SSI,314,50,50,0.18,55,0.0409,Completed
SSI,314,50,50,0.18,56,0.0653,Completed
SSI,314,50,50,0.18,57,0.0525,Completed
SSI,314,50,50,0.18,58,0.0422,Completed
SSI,314,50,50,0.18,59,0.0390,Completed
SSI,314,50,50,0.18,60,0.0392,Completed
SSI,314,50,50,0.18,61,0.0413,Completed
SSI,314,50,50,0.18,62,0.0477,Completed
SSI,314,50,50,0.18,63,0.0388,Completed
SSI,314,50,50,0.18,64,0.0506,Completed
SSI,314,50,50,0.18,65,0.0421,Completed
SSI,314,50,50,0.18,66,0.0371,Completed
SSI,314,50,50,0.18,67,0.0387,Completed
SSI,314,50,50,0.18,68,0.0409,Completed
SSI,314,50,50,0.18,69,0.0401,Completed
SSI,314,50,50,0.18,70,0.0377,Completed
SSI,314,50,50,0.18,71,0.0428,Completed
SSI,314,50,50,0.18,72,0.0402,Completed
SSI,314,50,50,0.18,73,0.0482,Completed
SSI,314,50,50,0.18,74,0.0515,Completed
SSI,314,50,50,0.18,75,0.0513,Completed
SSI,314,50,50,0.18,76,0.0371,Completed
SSI,314,50,50,0.18,77,0.0367,Completed
SSI,314,50,50,0.18,78,0.0366,Completed
SSI,314,50,50,0.18,79,0.0666,Completed
SSI,314,50,50,0.18,80,0.1140,Completed
SSI,314,50,50,0.18,81,0.0564,Completed
SSI,314,50,50,0.18,82,0.0401,Completed
SSI,314,50,50,0.18,83,0.0432,Completed
SSI,314,50,50,0.18,84,0.0563,Completed
SSI,314,50,50,0.18,85,0.0484,Completed
SSI,314,50,50,0.18,86,0.0494,Completed
SSI,314,50,50,0.18,87,0.0494,Completed
SSI,314,50,50,0.18,88,0.0505,Completed
SSI,314,50,50,0.18,89,0.0419,Completed
SSI,314,50,50,0.18,90,0.0430,Completed
SSI,314,50,50,0.18,91,0.0450,Completed
SSI,314,50,50,0.18,92,0.0321,Completed
SSI,314,50,50,0.18,93,0.0430,Completed
SSI,314,50,50,0.18,94,0.0457,Completed
SSI,314,50,50,0.18,95,0.0499,Completed
SSI,314,50,50,0.18,96,0.0447,Completed
SSI,314,50,50,0.18,97,0.0381,Completed
SSI,314,50,50,0.18,98,0.0399,Completed
SSI,314,50,50,0.18,99,0.0382,Completed
SSI,314,50,50,0.19,0,0.0446,Completed
SSI,314,50,50,0.19,1,0.0356,Completed
SSI,314,50,50,0.19,2,0.0468,Completed
SSI,314,50,50,0.19,3,0.0347,Completed
SSI,314,50,50,0.19,4,0.0374,Completed
SSI,314,50,50,0.19,5,0.0417,Completed
SSI,314,50,50,0.19,6,0.0427,Completed
SSI,314,50,50,0.19,7,0.0449,Completed
SSI,314,50,50,0.19,8,0.0552,Completed
SSI,314,50,50,0.19,9,0.0582,Completed
SSI,314,50,50,0.19,10,0.0422,Completed
SSI,314,50,50,0.19,11,0.0385,Completed
SSI,314,50,50,0.19,12,0.0350,Completed
SSI,314,50,50,0.19,13,0.0360,Completed
SSI,314,50,50,0.19,14,0.0352,Completed
SSI,314,50,50,0.19,15,0.0336,Completed
SSI,314,50,50,0.19,16,0.0328,Completed
SSI,314,50,50,0.19,17,0.0448,Completed
SSI,314,50,50,0.19,18,0.0394,Completed
SSI,314,50,50,0.19,19,0.0406,Completed
SSI,314,50,50,0.19,20,0.0386,Completed
SSI,314,50,50,0.19,21,0.0419,Completed
SSI,314,50,50,0.19,22,0.0408,Completed
SSI,314,50,50,0.19,23,0.0338,Completed
SSI,314,50,50,0.19,24,0.0398,Completed
SSI,314,50,50,0.19,25,0.0346,Completed
SSI,314,50,50,0.19,26,0.0333,Completed
SSI,314,50,50,0.19,27,0.0434,Completed
SSI,314,50,50,0.19,28,0.0293,Completed
SSI,314,50,50,0.19,29,0.0308,Completed
SSI,314,50,50,0.19,30,0.0323,Completed
SSI,314,50,50,0.19,31,0.0336,Completed
SSI,314,50,50,0.19,32,0.0415,Completed
SSI,314,50,50,0.19,33,0.0424,Completed
SSI,314,50,50,0.19,34,0.0384,Completed
SSI,314,50,50,0.19,35,0.0399,Completed
SSI,314,50,50,0.19,36,0.0436,Completed
SSI,314,50,50,0.19,37,0.0354,Completed
SSI,314,50,50,0.19,38,0.0337,Completed
SSI,314,50,50,0.19,39,0.0321,Completed
SSI,314,50,50,0.19,40,0.0392,Completed
SSI,314,50,50,0.19,41,0.0350,Completed
SSI,314,50,50,0.19,42,0.0337,Completed
SSI,314,50,50,0.19,43,0.0345,Completed
SSI,314,50,50,0.19,44,0.0313,Completed
SSI,314,50,50,0.19,45,0.0318,Completed
SSI,314,50,50,0.19,46,0.0401,Completed
SSI,314,50,50,0.19,47,0.0320,Completed
SSI,314,50,50,0.19,48,0.0314,Completed
SSI,314,50,50,0.19,49,0.0382,Completed
SSI,314,50,50,0.19,50,0.0316,Completed
SSI,314,50,50,0.19,51,0.0345,Completed
SSI,314,50,50,0.19,52,0.0381,Completed
SSI,314,50,50,0.19,53,0.0301,Completed
SSI,314,50,50,0.19,54,0.0349,Completed
SSI,314,50,50,0.19,55,0.0332,Completed
SSI,314,50,50,0.19,56,0.0373,Completed
SSI,314,50,50,0.19,57,0.0442,Completed
SSI,314,50,50,0.19,58,0.0375,Completed
SSI,314,50,50,0.19,59,0.0437,Completed
SSI,314,50,50,0.19,60,0.0481,Completed
SSI,314,50,50,0.19,61,0.0312,Completed
SSI,314,50,50,0.19,62,0.0364,Completed
SSI,314,50,50,0.19,63,0.0300,Completed
SSI,314,50,50,0.19,64,0.0325,Completed
SSI,314,50,50,0.19,65,0.0358,Completed
SSI,314,50,50,0.19,66,0.0376,Completed
SSI,314,50,50,0.19,67,0.0547,Completed
SSI,314,50,50,0.19,68,0.0433,Completed
SSI,314,50,50,0.19,69,0.0448,Completed
SSI,314,50,50,0.19,70,0.0337,Completed
SSI,314,50,50,0.19,71,0.0477,Completed
SSI,314,50,50,0.19,72,0.0517,Completed
SSI,314,50,50,0.19,73,0.0538,Completed
SSI,314,50,50,0.19,74,0.0341,Completed
SSI,314,50,50,0.19,75,0.0388,Completed
SSI,314,50,50,0.19,76,0.0371,Completed
SSI,314,50,50,0.19,77,0.0295,Completed
SSI,314,50,50,0.19,78,0.0329,Completed
SSI,314,50,50,0.19,79,0.0370,Completed
SSI,314,50,50,0.19,80,0.0341,Completed
SSI,314,50,50,0.19,81,0.0500,Completed
SSI,314,50,50,0.19,82,0.0401,Completed
SSI,314,50,50,0.19,83,0.0465,Completed
SSI,314,50,50,0.19,84,0.0514,Completed
SSI,314,50,50,0.19,85,0.0413,Completed
SSI,314,50,50,0.19,86,0.0319,Completed
SSI,314,50,50,0.19,87,0.0338,Completed
SSI,314,50,50,0.19,88,0.0406,Completed
SSI,314,50,50,0.19,89,0.0479,Completed
SSI,314,50,50,0.19,90,0.0426,Completed
SSI,314,50,50,0.19,91,0.0456,Completed
SSI,314,50,50,0.19,92,0.0574,Completed
SSI,314,50,50,0.19,93,0.0551,Completed
SSI,314,50,50,0.19,94,0.0351,Completed
SSI,314,50,50,0.19,95,0.0461,Completed
SSI,314,50,50,0.19,96,0.0361,Completed
SSI,314,50,50,0.19,97,0.0338,Completed
SSI,314,50,50,0.19,98,0.0520,Completed
SSI,314,50,50,0.19,99,0.0385,Completed
SSI,314,50,50,0.20,0,0.0409,Completed
SSI,314,50,50,0.20,1,0.0389,Completed
SSI,314,50,50,0.20,2,0.0489,Completed
SSI,314,50,50,0.20,3,0.0434,Completed
SSI,314,50,50,0.20,4,0.0411,Completed
SSI,314,50,50,0.20,5,0.0336,Completed
SSI,314,50,50,0.20,6,0.0395,Completed
SSI,314,50,50,0.20,7,0.0362,Completed
SSI,314,50,50,0.20,8,0.0337,Completed
SSI,314,50,50,0.20,9,0.0343,Completed
SSI,314,50,50,0.20,10,0.0326,Completed
SSI,314,50,50,0.20,11,0.0410,Completed
SSI,314,50,50,0.20,12,0.0406,Completed
SSI,314,50,50,0.20,13,0.0513,Completed
SSI,314,50,50,0.20,14,0.0514,Completed
SSI,314,50,50,0.20,15,0.0420,Completed
SSI,314,50,50,0.20,16,0.0427,Completed
SSI,314,50,50,0.20,17,0.0515,Completed
SSI,314,50,50,0.20,18,0.0454,Completed
SSI,314,50,50,0.20,19,0.0409,Completed
SSI,314,50,50,0.20,20,0.0467,Completed
SSI,314,50,50,0.20,21,0.0412,Completed
SSI,314,50,50,0.20,22,0.0458,Completed
SSI,314,50,50,0.20,23,0.0514,Completed
SSI,314,50,50,0.20,24,0.0503,Completed
SSI,314,50,50,0.20,25,0.0745,Completed
SSI,314,50,50,0.20,26,0.0378,Completed
SSI,314,50,50,0.20,27,0.0390,Completed
SSI,314,50,50,0.20,28,0.0346,Completed
SSI,314,50,50,0.20,29,0.0367,Completed
SSI,314,50,50,0.20,30,0.0331,Completed
SSI,314,50,50,0.20,31,0.0341,Completed
SSI,314,50,50,0.20,32,0.0303,Completed
SSI,314,50,50,0.20,33,0.0469,Completed
SSI,314,50,50,0.20,34,0.0471,Completed
SSI,314,50,50,0.20,35,0.0354,Completed
SSI,314,50,50,0.20,36,0.0363,Completed
SSI,314,50,50,0.20,37,0.0373,Completed
SSI,314,50,50,0.20,38,0.0441,Completed
SSI,314,50,50,0.20,39,0.0425,Completed
SSI,314,50,50,0.20,40,0.0345,Completed
SSI,314,50,50,0.20,41,0.0378,Completed
SSI,314,50,50,0.20,42,0.0389,Completed
SSI,314,50,50,0.20,43,0.0356,Completed
SSI,314,50,50,0.20,44,0.0382,Completed
SSI,314,50,50,0.20,45,0.0482,Completed
SSI,314,50,50,0.20,46,0.0442,Completed
SSI,314,50,50,0.20,47,0.0393,Completed
SSI,314,50,50,0.20,48,0.0409,Completed
SSI,314,50,50,0.20,49,0.0383,Completed
SSI,314,50,50,0.20,50,0.0397,Completed
SSI,314,50,50,0.20,51,0.0399,Completed
SSI,314,50,50,0.20,52,0.0385,Completed
SSI,314,50,50,0.20,53,0.0391,Completed
SSI,314,50,50,0.20,54,0.0381,Completed
SSI,314,50,50,0.20,55,0.0437,Completed
SSI,314,50,50,0.20,56,0.0494,Completed
SSI,314,50,50,0.20,57,0.0466,Completed
SSI,314,50,50,0.20,58,0.0403,Completed
SSI,314,50,50,0.20,59,0.0440,Completed
SSI,314,50,50,0.20,60,0.0383,Completed
SSI,314,50,50,0.20,61,0.0459,Completed
SSI,314,50,50,0.20,62,0.0415,Completed
SSI,314,50,50,0.20,63,0.0396,Completed
SSI,314,50,50,0.20,64,0.0425,Completed
SSI,314,50,50,0.20,65,0.0351,Completed
SSI,314,50,50,0.20,66,0.0411,Completed
SSI,314,50,50,0.20,67,0.0375,Completed
SSI,314,50,50,0.20,68,0.0379,Completed
SSI,314,50,50,0.20,69,0.0457,Completed
SSI,314,50,50,0.20,70,0.0471,Completed
SSI,314,50,50,0.20,71,0.0423,Completed
SSI,314,50,50,0.20,72,0.0364,Completed
SSI,314,50,50,0.20,73,0.0423,Completed
SSI,314,50,50,0.20,74,0.0384,Completed
SSI,314,50,50,0.20,75,0.0374,Completed
SSI,314,50,50,0.20,76,0.0499,Completed
SSI,314,50,50,0.20,77,0.0369,Completed
SSI,314,50,50,0.20,78,0.0514,Completed
SSI,314,50,50,0.20,79,0.0368,Completed
SSI,314,50,50,0.20,80,0.0460,Completed
SSI,314,50,50,0.20,81,0.0415,Completed
SSI,314,50,50,0.20,82,0.0361,Completed
SSI,314,50,50,0.20,83,0.0394,Completed
SSI,314,50,50,0.20,84,0.0366,Completed
SSI,314,50,50,0.20,85,0.0362,Completed
SSI,314,50,50,0.20,86,0.0395,Completed
SSI,314,50,50,0.20,87,0.0426,Completed
SSI,314,50,50,0.20,88,0.0372,Completed
SSI,314,50,50,0.20,89,0.0460,Completed
SSI,314,50,50,0.20,90,0.0439,Completed
SSI,314,50,50,0.20,91,0.0467,Completed
SSI,314,50,50,0.20,92,0.0415,Completed
SSI,314,50,50,0.20,93,0.0410,Completed
SSI,314,50,50,0.20,94,0.0462,Completed
SSI,314,50,50,0.20,95,0.0419,Completed
SSI,314,50,50,0.20,96,0.0369,Completed
SSI,314,50,50,0.20,97,0.0369,Completed
SSI,314,50,50,0.20,98,0.0643,Completed
SSI,314,50,50,0.20,99,0.0353,Completed
SSI,314,50,50,0.21,0,0.0414,Completed
SSI,314,50,50,0.21,1,0.0471,Completed
SSI,314,50,50,0.21,2,0.0369,Completed
SSI,314,50,50,0.21,3,0.0458,Completed
SSI,314,50,50,0.21,4,0.0428,Completed
SSI,314,50,50,0.21,5,0.0413,Completed
SSI,314,50,50,0.21,6,0.0395,Completed
SSI,314,50,50,0.21,7,0.0380,Completed
SSI,314,50,50,0.21,8,0.0395,Completed
SSI,314,50,50,0.21,9,0.0405,Completed
SSI,314,50,50,0.21,10,0.0324,Completed
SSI,314,50,50,0.21,11,0.0330,Completed
SSI,314,50,50,0.21,12,0.0390,Completed
SSI,314,50,50,0.21,13,0.0419,Completed
SSI,314,50,50,0.21,14,0.0486,Completed
